"coord","year","month","cm","coord","year","month","dump","season"
"S10",2010,"Dec",107.5,"S10",2010,"Dec",0,2011
"S11",2010,"Dec",90,"S11",2010,"Dec",0,2011
"S12",2010,"Dec",75,"S12",2010,"Dec",0,2011
"S13",2010,"Dec",75,"S13",2010,"Dec",0,2011
"S14",2010,"Dec",80,"S14",2010,"Dec",0,2011
"S15",2010,"Dec",90,"S15",2010,"Dec",0,2011
"S22",2010,"Dec",55,"S22",2010,"Dec",0,2011
"S34",2010,"Dec",0,"S34",2010,"Dec",0,2011
"S8",2010,"Dec",115,"S8",2010,"Dec",0,2011
"S9",2010,"Dec",107.5,"S9",2010,"Dec",0,2011
"T10",2010,"Dec",107.5,"T10",2010,"Dec",0,2011
"T11",2010,"Dec",100,"T11",2010,"Dec",0,2011
"T14",2010,"Dec",85,"T14",2010,"Dec",0,2011
"T34",2010,"Dec",0,"T34",2010,"Dec",0,2011
"T9",2010,"Dec",115,"T9",2010,"Dec",0,2011
"U34",2010,"Dec",0,"U34",2010,"Dec",0,2011
"V34",2010,"Dec",0,"V34",2010,"Dec",0,2011
"A34",2011,"Dec",0,"A34",2011,"Dec",0,2012
"B34",2011,"Dec",0,"B34",2011,"Dec",0,2012
"C34",2011,"Dec",0,"C34",2011,"Dec",0,2012
"D34",2011,"Dec",0,"D34",2011,"Dec",0,2012
"E10",2011,"Dec",70,"E10",2011,"Dec",0,2012
"E24",2011,"Dec",167.5,"E24",2011,"Dec",0,2012
"E25",2011,"Dec",162.5,"E25",2011,"Dec",0,2012
"E26",2011,"Dec",185,"E26",2011,"Dec",2,2012
"E34",2011,"Dec",0,"E34",2011,"Dec",0,2012
"E8",2011,"Dec",75,"E8",2011,"Dec",0,2012
"E9",2011,"Dec",75,"E9",2011,"Dec",0,2012
"F10",2011,"Dec",70,"F10",2011,"Dec",0,2012
"F11",2011,"Dec",65,"F11",2011,"Dec",0,2012
"F22",2011,"Dec",147.5,"F22",2011,"Dec",0,2012
"F23",2011,"Dec",162.5,"F23",2011,"Dec",0,2012
"F24",2011,"Dec",180,"F24",2011,"Dec",0,2012
"F25",2011,"Dec",185,"F25",2011,"Dec",0,2012
"F26",2011,"Dec",197.5,"F26",2011,"Dec",2,2012
"F34",2011,"Dec",0,"F34",2011,"Dec",0,2012
"F9",2011,"Dec",75,"F9",2011,"Dec",0,2012
"G10",2011,"Dec",65,"G10",2011,"Dec",0,2012
"G20",2011,"Dec",132.5,"G20",2011,"Dec",0,2012
"G21",2011,"Dec",147.5,"G21",2011,"Dec",0,2012
"G22",2011,"Dec",155,"G22",2011,"Dec",0,2012
"G23",2011,"Dec",192.5,"G23",2011,"Dec",4,2012
"G24",2011,"Dec",195,"G24",2011,"Dec",2,2012
"G25",2011,"Dec",195,"G25",2011,"Dec",2,2012
"G26",2011,"Dec",185,"G26",2011,"Dec",2,2012
"G34",2011,"Dec",0,"G34",2011,"Dec",0,2012
"G8",2011,"Dec",85,"G8",2011,"Dec",0,2012
"G9",2011,"Dec",90,"G9",2011,"Dec",0,2012
"H18",2011,"Dec",140,"H18",2011,"Dec",0,2012
"H19",2011,"Dec",132.5,"H19",2011,"Dec",0,2012
"H20",2011,"Dec",140,"H20",2011,"Dec",0,2012
"H21",2011,"Dec",142.5,"H21",2011,"Dec",0,2012
"H22",2011,"Dec",177.5,"H22",2011,"Dec",2,2012
"H23",2011,"Dec",207.5,"H23",2011,"Dec",4,2012
"H24",2011,"Dec",207.5,"H24",2011,"Dec",4,2012
"H25",2011,"Dec",177.5,"H25",2011,"Dec",2,2012
"H26",2011,"Dec",180,"H26",2011,"Dec",2,2012
"H34",2011,"Dec",0,"H34",2011,"Dec",0,2012
"H7",2011,"Dec",100,"H7",2011,"Dec",0,2012
"H8",2011,"Dec",92.5,"H8",2011,"Dec",0,2012
"H9",2011,"Dec",90,"H9",2011,"Dec",0,2012
"I15",2011,"Dec",152.5,"I15",2011,"Dec",0,2012
"I16",2011,"Dec",147.5,"I16",2011,"Dec",0,2012
"I17",2011,"Dec",160,"I17",2011,"Dec",0,2012
"I19",2011,"Dec",147.5,"I19",2011,"Dec",0,2012
"I20",2011,"Dec",162.5,"I20",2011,"Dec",0,2012
"I21",2011,"Dec",172.5,"I21",2011,"Dec",2,2012
"I22",2011,"Dec",202.5,"I22",2011,"Dec",4,2012
"I23",2011,"Dec",200,"I23",2011,"Dec",4,2012
"I24",2011,"Dec",195,"I24",2011,"Dec",4,2012
"I25",2011,"Dec",167.5,"I25",2011,"Dec",2,2012
"I26",2011,"Dec",130,"I26",2011,"Dec",1,2012
"I27",2011,"Dec",157.5,"I27",2011,"Dec",1,2012
"I28",2011,"Dec",192.5,"I28",2011,"Dec",2,2012
"I34",2011,"Dec",0,"I34",2011,"Dec",0,2012
"I6",2011,"Dec",105,"I6",2011,"Dec",0,2012
"I7",2011,"Dec",100,"I7",2011,"Dec",0,2012
"J13",2011,"Dec",145,"J13",2011,"Dec",0,2012
"J14",2011,"Dec",145,"J14",2011,"Dec",0,2012
"J15",2011,"Dec",160,"J15",2011,"Dec",0,2012
"J16",2011,"Dec",180,"J16",2011,"Dec",0,2012
"J17",2011,"Dec",182.5,"J17",2011,"Dec",0,2012
"J18",2011,"Dec",182.5,"J18",2011,"Dec",0,2012
"J19",2011,"Dec",160,"J19",2011,"Dec",0,2012
"J20",2011,"Dec",162.5,"J20",2011,"Dec",0,2012
"J21",2011,"Dec",180,"J21",2011,"Dec",2,2012
"J22",2011,"Dec",202.5,"J22",2011,"Dec",4,2012
"J23",2011,"Dec",195,"J23",2011,"Dec",4,2012
"J24",2011,"Dec",167.5,"J24",2011,"Dec",2,2012
"J25",2011,"Dec",130,"J25",2011,"Dec",1,2012
"J26",2011,"Dec",122.5,"J26",2011,"Dec",1,2012
"J27",2011,"Dec",175,"J27",2011,"Dec",2,2012
"J28",2011,"Dec",180,"J28",2011,"Dec",2,2012
"J29",2011,"Dec",180,"J29",2011,"Dec",2,2012
"J32",2011,"Dec",132.5,"J32",2011,"Dec",0,2012
"J34",2011,"Dec",0,"J34",2011,"Dec",0,2012
"J5",2011,"Dec",110,"J5",2011,"Dec",0,2012
"J6",2011,"Dec",105,"J6",2011,"Dec",0,2012
"K11",2011,"Dec",150,"K11",2011,"Dec",0,2012
"K12",2011,"Dec",152.5,"K12",2011,"Dec",0,2012
"K13",2011,"Dec",160,"K13",2011,"Dec",0,2012
"K14",2011,"Dec",172.5,"K14",2011,"Dec",0,2012
"K15",2011,"Dec",192.5,"K15",2011,"Dec",0,2012
"K16",2011,"Dec",207.5,"K16",2011,"Dec",1,2012
"K17",2011,"Dec",230,"K17",2011,"Dec",3,2012
"K18",2011,"Dec",235,"K18",2011,"Dec",5,2012
"K19",2011,"Dec",192.5,"K19",2011,"Dec",2,2012
"K20",2011,"Dec",185,"K20",2011,"Dec",2,2012
"K21",2011,"Dec",195,"K21",2011,"Dec",4,2012
"K22",2011,"Dec",195,"K22",2011,"Dec",4,2012
"K23",2011,"Dec",172.5,"K23",2011,"Dec",2,2012
"K24",2011,"Dec",167.5,"K24",2011,"Dec",2,2012
"K25",2011,"Dec",135,"K25",2011,"Dec",1,2012
"K26",2011,"Dec",137.5,"K26",2011,"Dec",1,2012
"K27",2011,"Dec",180,"K27",2011,"Dec",2,2012
"K28",2011,"Dec",180,"K28",2011,"Dec",2,2012
"K29",2011,"Dec",170,"K29",2011,"Dec",2,2012
"K30",2011,"Dec",157.5,"K30",2011,"Dec",2,2012
"K31",2011,"Dec",120,"K31",2011,"Dec",0,2012
"K32",2011,"Dec",117.5,"K32",2011,"Dec",0,2012
"K34",2011,"Dec",0,"K34",2011,"Dec",0,2012
"K5",2011,"Dec",115,"K5",2011,"Dec",0,2012
"L10",2011,"Dec",160,"L10",2011,"Dec",0,2012
"L11",2011,"Dec",172.5,"L11",2011,"Dec",0,2012
"L12",2011,"Dec",172.5,"L12",2011,"Dec",0,2012
"L13",2011,"Dec",172.5,"L13",2011,"Dec",0,2012
"L14",2011,"Dec",180,"L14",2011,"Dec",0,2012
"L15",2011,"Dec",222.5,"L15",2011,"Dec",3,2012
"L16",2011,"Dec",222.5,"L16",2011,"Dec",3,2012
"L17",2011,"Dec",245,"L17",2011,"Dec",5,2012
"L18",2011,"Dec",245,"L18",2011,"Dec",5,2012
"L19",2011,"Dec",235,"L19",2011,"Dec",5,2012
"L20",2011,"Dec",207.5,"L20",2011,"Dec",5,2012
"L21",2011,"Dec",182.5,"L21",2011,"Dec",3,2012
"L22",2011,"Dec",190,"L22",2011,"Dec",5,2012
"L23",2011,"Dec",197.5,"L23",2011,"Dec",5,2012
"L24",2011,"Dec",160,"L24",2011,"Dec",2,2012
"L25",2011,"Dec",117.5,"L25",2011,"Dec",0,2012
"L26",2011,"Dec",130,"L26",2011,"Dec",1,2012
"L27",2011,"Dec",135,"L27",2011,"Dec",1,2012
"L28",2011,"Dec",147.5,"L28",2011,"Dec",1,2012
"L29",2011,"Dec",135,"L29",2011,"Dec",1,2012
"L30",2011,"Dec",120,"L30",2011,"Dec",0,2012
"L31",2011,"Dec",112.5,"L31",2011,"Dec",0,2012
"L32",2011,"Dec",105,"L32",2011,"Dec",0,2012
"L34",2011,"Dec",0,"L34",2011,"Dec",0,2012
"L4",2011,"Dec",130,"L4",2011,"Dec",0,2012
"L9",2011,"Dec",145,"L9",2011,"Dec",0,2012
"M10",2011,"Dec",172.5,"M10",2011,"Dec",0,2012
"M11",2011,"Dec",172.5,"M11",2011,"Dec",0,2012
"M12",2011,"Dec",180,"M12",2011,"Dec",0,2012
"M13",2011,"Dec",180,"M13",2011,"Dec",0,2012
"M14",2011,"Dec",180,"M14",2011,"Dec",0,2012
"M15",2011,"Dec",222.5,"M15",2011,"Dec",3,2012
"M16",2011,"Dec",222.5,"M16",2011,"Dec",3,2012
"M17",2011,"Dec",222.5,"M17",2011,"Dec",3,2012
"M18",2011,"Dec",245,"M18",2011,"Dec",5,2012
"M19",2011,"Dec",230,"M19",2011,"Dec",5,2012
"M20",2011,"Dec",207.5,"M20",2011,"Dec",3,2012
"M21",2011,"Dec",180,"M21",2011,"Dec",3,2012
"M22",2011,"Dec",160,"M22",2011,"Dec",3,2012
"M23",2011,"Dec",147.5,"M23",2011,"Dec",2,2012
"M24",2011,"Dec",122.5,"M24",2011,"Dec",0,2012
"M25",2011,"Dec",135,"M25",2011,"Dec",0,2012
"M26",2011,"Dec",140,"M26",2011,"Dec",1,2012
"M27",2011,"Dec",135,"M27",2011,"Dec",1,2012
"M28",2011,"Dec",125,"M28",2011,"Dec",1,2012
"M29",2011,"Dec",122.5,"M29",2011,"Dec",1,2012
"M3",2011,"Dec",147.5,"M3",2011,"Dec",0,2012
"M30",2011,"Dec",105,"M30",2011,"Dec",0,2012
"M32",2011,"Dec",72.5,"M32",2011,"Dec",0,2012
"M34",2011,"Dec",0,"M34",2011,"Dec",0,2012
"M8",2011,"Dec",152.5,"M8",2011,"Dec",0,2012
"M9",2011,"Dec",160,"M9",2011,"Dec",0,2012
"N10",2011,"Dec",187.5,"N10",2011,"Dec",2,2012
"N11",2011,"Dec",172.5,"N11",2011,"Dec",0,2012
"N12",2011,"Dec",172.5,"N12",2011,"Dec",0,2012
"N13",2011,"Dec",210,"N13",2011,"Dec",3,2012
"N14",2011,"Dec",195,"N14",2011,"Dec",2,2012
"N15",2011,"Dec",215,"N15",2011,"Dec",3,2012
"N16",2011,"Dec",237.5,"N16",2011,"Dec",4,2012
"N17",2011,"Dec",217.5,"N17",2011,"Dec",3,2012
"N18",2011,"Dec",217.5,"N18",2011,"Dec",3,2012
"N19",2011,"Dec",205,"N19",2011,"Dec",3,2012
"N2",2011,"Dec",147.5,"N2",2011,"Dec",0,2012
"N20",2011,"Dec",177.5,"N20",2011,"Dec",2,2012
"N21",2011,"Dec",170,"N21",2011,"Dec",2,2012
"N22",2011,"Dec",137.5,"N22",2011,"Dec",2,2012
"N23",2011,"Dec",142.5,"N23",2011,"Dec",2,2012
"N24",2011,"Dec",132.5,"N24",2011,"Dec",0,2012
"N25",2011,"Dec",127.5,"N25",2011,"Dec",0,2012
"N26",2011,"Dec",127.5,"N26",2011,"Dec",1,2012
"N27",2011,"Dec",112.5,"N27",2011,"Dec",1,2012
"N28",2011,"Dec",90,"N28",2011,"Dec",0,2012
"N29",2011,"Dec",75,"N29",2011,"Dec",0,2012
"N3",2011,"Dec",147.5,"N3",2011,"Dec",0,2012
"N34",2011,"Dec",0,"N34",2011,"Dec",0,2012
"N8",2011,"Dec",155,"N8",2011,"Dec",0,2012
"N9",2011,"Dec",165,"N9",2011,"Dec",0,2012
"O10",2011,"Dec",187.5,"O10",2011,"Dec",2,2012
"O11",2011,"Dec",187.5,"O11",2011,"Dec",2,2012
"O12",2011,"Dec",205,"O12",2011,"Dec",3,2012
"O13",2011,"Dec",200,"O13",2011,"Dec",3,2012
"O14",2011,"Dec",205,"O14",2011,"Dec",3,2012
"O15",2011,"Dec",217.5,"O15",2011,"Dec",4,2012
"O16",2011,"Dec",202.5,"O16",2011,"Dec",4,2012
"O17",2011,"Dec",225,"O17",2011,"Dec",4,2012
"O19",2011,"Dec",197.5,"O19",2011,"Dec",3,2012
"O2",2011,"Dec",147.5,"O2",2011,"Dec",0,2012
"O20",2011,"Dec",177.5,"O20",2011,"Dec",2,2012
"O21",2011,"Dec",155,"O21",2011,"Dec",2,2012
"O22",2011,"Dec",130,"O22",2011,"Dec",2,2012
"O23",2011,"Dec",115,"O23",2011,"Dec",0,2012
"O24",2011,"Dec",110,"O24",2011,"Dec",0,2012
"O26",2011,"Dec",102.5,"O26",2011,"Dec",0,2012
"O27",2011,"Dec",97.5,"O27",2011,"Dec",0,2012
"O28",2011,"Dec",70,"O28",2011,"Dec",0,2012
"O29",2011,"Dec",70,"O29",2011,"Dec",0,2012
"O34",2011,"Dec",0,"O34",2011,"Dec",0,2012
"O8",2011,"Dec",155,"O8",2011,"Dec",0,2012
"O9",2011,"Dec",155,"O9",2011,"Dec",0,2012
"P10",2011,"Dec",162.5,"P10",2011,"Dec",0,2012
"P11",2011,"Dec",195,"P11",2011,"Dec",3,2012
"P12",2011,"Dec",190,"P12",2011,"Dec",3,2012
"P13",2011,"Dec",192.5,"P13",2011,"Dec",3,2012
"P14",2011,"Dec",192.5,"P14",2011,"Dec",3,2012
"P15",2011,"Dec",195,"P15",2011,"Dec",3,2012
"P16",2011,"Dec",180,"P16",2011,"Dec",3,2012
"P19",2011,"Dec",157.5,"P19",2011,"Dec",2,2012
"P20",2011,"Dec",170,"P20",2011,"Dec",2,2012
"P21",2011,"Dec",122.5,"P21",2011,"Dec",0,2012
"P22",2011,"Dec",105,"P22",2011,"Dec",0,2012
"P23",2011,"Dec",100,"P23",2011,"Dec",0,2012
"P24",2011,"Dec",87.5,"P24",2011,"Dec",0,2012
"P27",2011,"Dec",85,"P27",2011,"Dec",0,2012
"P34",2011,"Dec",0,"P34",2011,"Dec",0,2012
"P7",2011,"Dec",147.5,"P7",2011,"Dec",0,2012
"P8",2011,"Dec",147.5,"P8",2011,"Dec",0,2012
"P9",2011,"Dec",162.5,"P9",2011,"Dec",0,2012
"Q10",2011,"Dec",157.5,"Q10",2011,"Dec",1,2012
"Q11",2011,"Dec",175,"Q11",2011,"Dec",3,2012
"Q12",2011,"Dec",175,"Q12",2011,"Dec",3,2012
"Q13",2011,"Dec",177.5,"Q13",2011,"Dec",3,2012
"Q14",2011,"Dec",177.5,"Q14",2011,"Dec",3,2012
"Q15",2011,"Dec",175,"Q15",2011,"Dec",3,2012
"Q19",2011,"Dec",150,"Q19",2011,"Dec",2,2012
"Q20",2011,"Dec",122.5,"Q20",2011,"Dec",0,2012
"Q21",2011,"Dec",90,"Q21",2011,"Dec",0,2012
"Q22",2011,"Dec",90,"Q22",2011,"Dec",0,2012
"Q23",2011,"Dec",77.5,"Q23",2011,"Dec",0,2012
"Q34",2011,"Dec",0,"Q34",2011,"Dec",0,2012
"Q7",2011,"Dec",170,"Q7",2011,"Dec",1,2012
"Q8",2011,"Dec",162.5,"Q8",2011,"Dec",1,2012
"Q9",2011,"Dec",162.5,"Q9",2011,"Dec",1,2012
"R10",2011,"Dec",192.5,"R10",2011,"Dec",3,2012
"R11",2011,"Dec",180,"R11",2011,"Dec",3,2012
"R12",2011,"Dec",152.5,"R12",2011,"Dec",2,2012
"R13",2011,"Dec",157.5,"R13",2011,"Dec",2,2012
"R14",2011,"Dec",157.5,"R14",2011,"Dec",3,2012
"R15",2011,"Dec",157.5,"R15",2011,"Dec",3,2012
"R16",2011,"Dec",157.5,"R16",2011,"Dec",3,2012
"R20",2011,"Dec",107.5,"R20",2011,"Dec",0,2012
"R22",2011,"Dec",77.5,"R22",2011,"Dec",0,2012
"R23",2011,"Dec",77.5,"R23",2011,"Dec",0,2012
"R34",2011,"Dec",0,"R34",2011,"Dec",0,2012
"R7",2011,"Dec",185,"R7",2011,"Dec",1,2012
"R8",2011,"Dec",200,"R8",2011,"Dec",3,2012
"R9",2011,"Dec",197.5,"R9",2011,"Dec",3,2012
"S10",2011,"Dec",212.5,"S10",2011,"Dec",4,2012
"S11",2011,"Dec",182.5,"S11",2011,"Dec",3,2012
"S12",2011,"Dec",190,"S12",2011,"Dec",3,2012
"S13",2011,"Dec",165,"S13",2011,"Dec",2,2012
"S14",2011,"Dec",157.5,"S14",2011,"Dec",2,2012
"S15",2011,"Dec",150,"S15",2011,"Dec",2,2012
"S22",2011,"Dec",72.5,"S22",2011,"Dec",0,2012
"S34",2011,"Dec",0,"S34",2011,"Dec",0,2012
"S8",2011,"Dec",205,"S8",2011,"Dec",3,2012
"S9",2011,"Dec",225,"S9",2011,"Dec",4,2012
"T10",2011,"Dec",210,"T10",2011,"Dec",4,2012
"T11",2011,"Dec",182.5,"T11",2011,"Dec",3,2012
"T14",2011,"Dec",165,"T14",2011,"Dec",2,2012
"T34",2011,"Dec",0,"T34",2011,"Dec",0,2012
"T9",2011,"Dec",215,"T9",2011,"Dec",4,2012
"U34",2011,"Dec",0,"U34",2011,"Dec",0,2012
"V34",2011,"Dec",0,"V34",2011,"Dec",0,2012
"A34",2012,"Dec",0,"A34",2012,"Dec",0,2013
"B34",2012,"Dec",0,"B34",2012,"Dec",0,2013
"C34",2012,"Dec",0,"C34",2012,"Dec",0,2013
"D34",2012,"Dec",0,"D34",2012,"Dec",0,2013
"E10",2012,"Dec",95,"E10",2012,"Dec",0,2013
"E24",2012,"Dec",197.5,"E24",2012,"Dec",2,2013
"E25",2012,"Dec",197.5,"E25",2012,"Dec",2,2013
"E26",2012,"Dec",197.5,"E26",2012,"Dec",2,2013
"E34",2012,"Dec",0,"E34",2012,"Dec",0,2013
"E8",2012,"Dec",107.5,"E8",2012,"Dec",0,2013
"E9",2012,"Dec",100,"E9",2012,"Dec",0,2013
"F10",2012,"Dec",107.5,"F10",2012,"Dec",0,2013
"F11",2012,"Dec",92.5,"F11",2012,"Dec",0,2013
"F22",2012,"Dec",180,"F22",2012,"Dec",2,2013
"F23",2012,"Dec",190,"F23",2012,"Dec",2,2013
"F24",2012,"Dec",202.5,"F24",2012,"Dec",2,2013
"F25",2012,"Dec",197.5,"F25",2012,"Dec",2,2013
"F26",2012,"Dec",182.5,"F26",2012,"Dec",0,2013
"F34",2012,"Dec",0,"F34",2012,"Dec",0,2013
"F9",2012,"Dec",115,"F9",2012,"Dec",0,2013
"G10",2012,"Dec",115,"G10",2012,"Dec",0,2013
"G20",2012,"Dec",140,"G20",2012,"Dec",0,2013
"G21",2012,"Dec",155,"G21",2012,"Dec",0,2013
"G22",2012,"Dec",180,"G22",2012,"Dec",2,2013
"G23",2012,"Dec",197.5,"G23",2012,"Dec",2,2013
"G24",2012,"Dec",197.5,"G24",2012,"Dec",2,2013
"G25",2012,"Dec",197.5,"G25",2012,"Dec",2,2013
"G26",2012,"Dec",197.5,"G26",2012,"Dec",2,2013
"G34",2012,"Dec",0,"G34",2012,"Dec",0,2013
"G8",2012,"Dec",127.5,"G8",2012,"Dec",0,2013
"G9",2012,"Dec",127.5,"G9",2012,"Dec",0,2013
"H18",2012,"Dec",167.5,"H18",2012,"Dec",2,2013
"H19",2012,"Dec",160,"H19",2012,"Dec",2,2013
"H20",2012,"Dec",140,"H20",2012,"Dec",0,2013
"H21",2012,"Dec",140,"H21",2012,"Dec",0,2013
"H22",2012,"Dec",185,"H22",2012,"Dec",2,2013
"H23",2012,"Dec",207.5,"H23",2012,"Dec",4,2013
"H24",2012,"Dec",215,"H24",2012,"Dec",4,2013
"H25",2012,"Dec",187.5,"H25",2012,"Dec",2,2013
"H26",2012,"Dec",187.5,"H26",2012,"Dec",2,2013
"H34",2012,"Dec",0,"H34",2012,"Dec",0,2013
"H7",2012,"Dec",125,"H7",2012,"Dec",0,2013
"H8",2012,"Dec",130,"H8",2012,"Dec",0,2013
"H9",2012,"Dec",135,"H9",2012,"Dec",0,2013
"I15",2012,"Dec",167.5,"I15",2012,"Dec",2,2013
"I16",2012,"Dec",182.5,"I16",2012,"Dec",4,2013
"I17",2012,"Dec",182.5,"I17",2012,"Dec",4,2013
"I19",2012,"Dec",187.5,"I19",2012,"Dec",4,2013
"I20",2012,"Dec",140,"I20",2012,"Dec",0,2013
"I21",2012,"Dec",145,"I21",2012,"Dec",0,2013
"I22",2012,"Dec",200,"I22",2012,"Dec",4,2013
"I23",2012,"Dec",200,"I23",2012,"Dec",3,2013
"I24",2012,"Dec",187.5,"I24",2012,"Dec",2,2013
"I25",2012,"Dec",187.5,"I25",2012,"Dec",2,2013
"I26",2012,"Dec",132.5,"I26",2012,"Dec",0,2013
"I27",2012,"Dec",157.5,"I27",2012,"Dec",2,2013
"I28",2012,"Dec",167.5,"I28",2012,"Dec",2,2013
"I34",2012,"Dec",0,"I34",2012,"Dec",0,2013
"I6",2012,"Dec",130,"I6",2012,"Dec",0,2013
"I7",2012,"Dec",130,"I7",2012,"Dec",0,2013
"J13",2012,"Dec",165,"J13",2012,"Dec",2,2013
"J14",2012,"Dec",165,"J14",2012,"Dec",2,2013
"J15",2012,"Dec",167.5,"J15",2012,"Dec",2,2013
"J16",2012,"Dec",182.5,"J16",2012,"Dec",4,2013
"J17",2012,"Dec",187.5,"J17",2012,"Dec",4,2013
"J18",2012,"Dec",177.5,"J18",2012,"Dec",2,2013
"J19",2012,"Dec",172.5,"J19",2012,"Dec",2,2013
"J20",2012,"Dec",145,"J20",2012,"Dec",0,2013
"J21",2012,"Dec",150,"J21",2012,"Dec",0,2013
"J22",2012,"Dec",200,"J22",2012,"Dec",3,2013
"J23",2012,"Dec",200,"J23",2012,"Dec",3,2013
"J24",2012,"Dec",167.5,"J24",2012,"Dec",2,2013
"J25",2012,"Dec",130,"J25",2012,"Dec",0,2013
"J26",2012,"Dec",127.5,"J26",2012,"Dec",0,2013
"J27",2012,"Dec",157.5,"J27",2012,"Dec",2,2013
"J28",2012,"Dec",167.5,"J28",2012,"Dec",2,2013
"J29",2012,"Dec",162.5,"J29",2012,"Dec",2,2013
"J32",2012,"Dec",142.5,"J32",2012,"Dec",2,2013
"J34",2012,"Dec",0,"J34",2012,"Dec",0,2013
"J5",2012,"Dec",140,"J5",2012,"Dec",0,2013
"J6",2012,"Dec",140,"J6",2012,"Dec",0,2013
"K11",2012,"Dec",162.5,"K11",2012,"Dec",2,2013
"K12",2012,"Dec",170,"K12",2012,"Dec",2,2013
"K13",2012,"Dec",172.5,"K13",2012,"Dec",2,2013
"K14",2012,"Dec",172.5,"K14",2012,"Dec",2,2013
"K15",2012,"Dec",182.5,"K15",2012,"Dec",4,2013
"K16",2012,"Dec",222.5,"K16",2012,"Dec",8,2013
"K17",2012,"Dec",222.5,"K17",2012,"Dec",8,2013
"K18",2012,"Dec",177.5,"K18",2012,"Dec",2,2013
"K19",2012,"Dec",167.5,"K19",2012,"Dec",0,2013
"K20",2012,"Dec",160,"K20",2012,"Dec",0,2013
"K21",2012,"Dec",172.5,"K21",2012,"Dec",0,2013
"K22",2012,"Dec",150,"K22",2012,"Dec",0,2013
"K23",2012,"Dec",135,"K23",2012,"Dec",0,2013
"K24",2012,"Dec",135,"K24",2012,"Dec",0,2013
"K25",2012,"Dec",132.5,"K25",2012,"Dec",0,2013
"K26",2012,"Dec",135,"K26",2012,"Dec",0,2013
"K27",2012,"Dec",147.5,"K27",2012,"Dec",0,2013
"K28",2012,"Dec",172.5,"K28",2012,"Dec",2,2013
"K29",2012,"Dec",165,"K29",2012,"Dec",2,2013
"K30",2012,"Dec",127.5,"K30",2012,"Dec",0,2013
"K31",2012,"Dec",142.5,"K31",2012,"Dec",2,2013
"K32",2012,"Dec",142.5,"K32",2012,"Dec",2,2013
"K34",2012,"Dec",0,"K34",2012,"Dec",0,2013
"K5",2012,"Dec",117.5,"K5",2012,"Dec",0,2013
"L10",2012,"Dec",162.5,"L10",2012,"Dec",2,2013
"L11",2012,"Dec",175,"L11",2012,"Dec",2,2013
"L12",2012,"Dec",182.5,"L12",2012,"Dec",2,2013
"L13",2012,"Dec",197.5,"L13",2012,"Dec",4,2013
"L14",2012,"Dec",192.5,"L14",2012,"Dec",4,2013
"L15",2012,"Dec",222.5,"L15",2012,"Dec",8,2013
"L16",2012,"Dec",222.5,"L16",2012,"Dec",8,2013
"L17",2012,"Dec",247.5,"L17",2012,"Dec",8,2013
"L18",2012,"Dec",225,"L18",2012,"Dec",6,2013
"L19",2012,"Dec",180,"L19",2012,"Dec",0,2013
"L20",2012,"Dec",167.5,"L20",2012,"Dec",0,2013
"L21",2012,"Dec",152.5,"L21",2012,"Dec",0,2013
"L22",2012,"Dec",152.5,"L22",2012,"Dec",0,2013
"L23",2012,"Dec",147.5,"L23",2012,"Dec",0,2013
"L24",2012,"Dec",140,"L24",2012,"Dec",0,2013
"L25",2012,"Dec",140,"L25",2012,"Dec",0,2013
"L26",2012,"Dec",140,"L26",2012,"Dec",0,2013
"L27",2012,"Dec",137.5,"L27",2012,"Dec",0,2013
"L28",2012,"Dec",135,"L28",2012,"Dec",0,2013
"L29",2012,"Dec",140,"L29",2012,"Dec",0,2013
"L30",2012,"Dec",122.5,"L30",2012,"Dec",0,2013
"L31",2012,"Dec",115,"L31",2012,"Dec",0,2013
"L32",2012,"Dec",110,"L32",2012,"Dec",0,2013
"L34",2012,"Dec",0,"L34",2012,"Dec",0,2013
"L4",2012,"Dec",142.5,"L4",2012,"Dec",1,2013
"L9",2012,"Dec",160,"L9",2012,"Dec",2,2013
"M10",2012,"Dec",187.5,"M10",2012,"Dec",4,2013
"M11",2012,"Dec",190,"M11",2012,"Dec",4,2013
"M12",2012,"Dec",182.5,"M12",2012,"Dec",2,2013
"M13",2012,"Dec",197.5,"M13",2012,"Dec",4,2013
"M14",2012,"Dec",177.5,"M14",2012,"Dec",2,2013
"M15",2012,"Dec",222.5,"M15",2012,"Dec",8,2013
"M16",2012,"Dec",230,"M16",2012,"Dec",8,2013
"M17",2012,"Dec",240,"M17",2012,"Dec",6,2013
"M18",2012,"Dec",217.5,"M18",2012,"Dec",4,2013
"M19",2012,"Dec",195,"M19",2012,"Dec",2,2013
"M20",2012,"Dec",165,"M20",2012,"Dec",0,2013
"M21",2012,"Dec",157.5,"M21",2012,"Dec",0,2013
"M22",2012,"Dec",145,"M22",2012,"Dec",0,2013
"M23",2012,"Dec",140,"M23",2012,"Dec",0,2013
"M24",2012,"Dec",130,"M24",2012,"Dec",0,2013
"M25",2012,"Dec",125,"M25",2012,"Dec",0,2013
"M26",2012,"Dec",122.5,"M26",2012,"Dec",0,2013
"M27",2012,"Dec",122.5,"M27",2012,"Dec",0,2013
"M28",2012,"Dec",112.5,"M28",2012,"Dec",0,2013
"M29",2012,"Dec",102.5,"M29",2012,"Dec",0,2013
